state_abbrev,state_name,year,sector,electricity_usage_mwh
MA,Massachusetts,1995,Industrial,10026006
MA,Massachusetts,1995,Residential,15992797
MA,Massachusetts,1996,Commercial,20345620
MA,Massachusetts,1996,Industrial,10085167
MA,Massachusetts,1996,Residential,16255780
MA,Massachusetts,1997,Commercial,20833676
MA,Massachusetts,1997,Industrial,10148285
MA,Massachusetts,1997,Residential,16278236
MA,Massachusetts,1998,Commercial,21422373
MA,Massachusetts,1998,Industrial,10211977
MA,Massachusetts,1998,Residential,16387951
MA,Massachusetts,1999,Commercial,21489099
MA,Massachusetts,1999,Industrial,9965952
MA,Massachusetts,1999,Residential,17392365
MA,Massachusetts,2000,Commercial,23033271
MA,Massachusetts,2000,Industrial,10533043
MA,Massachusetts,2000,Residential,17562307
MA,Massachusetts,2001,Commercial,24126800
MA,Massachusetts,2001,Industrial,9757211
MA,Massachusetts,2001,Residential,17983531
MA,Massachusetts,2002,Commercial,24249594
MA,Massachusetts,2002,Industrial,10086842
MA,Massachusetts,2002,Residential,18694666
MA,Massachusetts,2003,Commercial,25647839
MA,Massachusetts,2003,Industrial,9984161
MA,Massachusetts,2003,Residential,19590791
MA,Massachusetts,2004,Commercial,26020124
MA,Massachusetts,2004,Industrial,9946998
MA,Massachusetts,2004,Residential,19768529
MA,Massachusetts,2005,Commercial,26415494
MA,Massachusetts,2005,Industrial,9870553
MA,Massachusetts,2005,Residential,20539324
MA,Massachusetts,2006,Commercial,26236963
MA,Massachusetts,2006,Industrial,9602457
MA,Massachusetts,2006,Residential,19624430
MA,Massachusetts,2007,Commercial,27148237
MA,Massachusetts,2007,Industrial,9449995
MA,Massachusetts,2007,Residential,20137533
MA,Massachusetts,2008,Commercial,26582327
MA,Massachusetts,2008,Industrial,9331543
MA,Massachusetts,2008,Residential,19638491
MA,Massachusetts,2009,Commercial,17774774
MA,Massachusetts,2009,Industrial,16754266
MA,Massachusetts,2009,Residential,19474647
MA,Massachusetts,2010,Commercial,18243198
MA,Massachusetts,2010,Industrial,17116157
MA,Massachusetts,2010,Residential,21409005
MA,Massachusetts,2011,Commercial,17766602
MA,Massachusetts,2011,Industrial,16973507
MA,Massachusetts,2011,Residential,20472512
MA,Massachusetts,2012,Commercial,17722811
MA,Massachusetts,2012,Industrial,16927205
MA,Massachusetts,2012,Residential,20313469
MA,Massachusetts,2013,Commercial,17713103
MA,Massachusetts,2013,Industrial,16463343
MA,Massachusetts,2013,Residential,20727624
MA,Massachusetts,2014,Commercial,26076208
MA,Massachusetts,2014,Industrial,7960941
MA,Massachusetts,2014,Residential,20071160
MA,Massachusetts,2015,Commercial,26200307
MA,Massachusetts,2015,Industrial,7892165
MA,Massachusetts,2015,Residential,20175317
MA,Massachusetts,2016,Commercial,25933809
MA,Massachusetts,2016,Industrial,7507380
MA,Massachusetts,2016,Residential,19692896
MA,Massachusetts,2017,Commercial,25968044
MA,Massachusetts,2017,Industrial,6859215
MA,Massachusetts,2017,Residential,19337799
MA,Massachusetts,2018,Commercial,25952481
MA,Massachusetts,2018,Industrial,6699302
MA,Massachusetts,2018,Residential,20284674
MA,Massachusetts,2019,Commercial,25336834
MA,Massachusetts,2019,Industrial,6341699
MA,Massachusetts,2019,Residential,19314571
MA,Massachusetts,2020,Commercial,23120500
MA,Massachusetts,2020,Industrial,6220376
MA,Massachusetts,2020,Residential,20345178
MA,Massachusetts,2021,Commercial,23832465
MA,Massachusetts,2021,Industrial,6345834
MA,Massachusetts,2021,Residential,20305269
MA,Massachusetts,2022,Commercial,24443659
MA,Massachusetts,2022,Industrial,6233832
MA,Massachusetts,2022,Residential,20006891
MA,Massachusetts,2023,Commercial,24275567
MA,Massachusetts,2023,Industrial,6091226
MA,Massachusetts,2023,Residential,19365825
MA,Massachusetts,2024,Commercial,23489390
MA,Massachusetts,2024,Industrial,5645295
MA,Massachusetts,2024,Residential,19992635
MD,Maryland,1990,Commercial,10452013
MD,Maryland,1990,Industrial,19308301
MD,Maryland,1990,Residential,19101665
MD,Maryland,1991,Commercial,10667414
MD,Maryland,1991,Industrial,19448116
MD,Maryland,1991,Residential,20295448
MD,Maryland,1992,Commercial,10769687
MD,Maryland,1992,Industrial,19768027
MD,Maryland,1992,Residential,19762032
MD,Maryland,1993,Commercial,11316965
MD,Maryland,1993,Industrial,20200632
MD,Maryland,1993,Residential,21546122
MD,Maryland,1994,Commercial,13253587
MD,Maryland,1994,Industrial,19037490
MD,Maryland,1994,Residential,21666119
MD,Maryland,1995,Commercial,23096404
MD,Maryland,1995,Industrial,10057219
MD,Maryland,1995,Residential,22233806
MD,Maryland,1996,Commercial,23126093
MD,Maryland,1996,Industrial,10098448
MD,Maryland,1996,Residential,22985771
MD,Maryland,1997,Commercial,23418551
MD,Maryland,1997,Industrial,10127855
MD,Maryland,1997,Residential,21936663
MD,Maryland,1998,Commercial,24284167
MD,Maryland,1998,Industrial,10343677
MD,Maryland,1998,Residential,22406858
MD,Maryland,1999,Commercial,24988490
MD,Maryland,1999,Industrial,9936114
MD,Maryland,1999,Residential,23342423
MD,Maryland,2000,Commercial,25804299
MD,Maryland,2000,Industrial,10066312
MD,Maryland,2000,Residential,23949316
MD,Maryland,2001,Commercial,26243614
MD,Maryland,2001,Industrial,10176724
MD,Maryland,2001,Residential,24294096
MD,Maryland,2002,Commercial,21044289
MD,Maryland,2002,Industrial,20874507
MD,Maryland,2002,Residential,25489053
MD,Maryland,2003,Commercial,16950347
MD,Maryland,2003,Industrial,27175526
MD,Maryland,2003,Residential,26671274
MD,Maryland,2004,Commercial,17264135
MD,Maryland,2004,Industrial,21194572
MD,Maryland,2004,Residential,27951978
MD,Maryland,2005,Commercial,17931771
MD,Maryland,2005,Industrial,21516638
MD,Maryland,2005,Residential,28439645
MD,Maryland,2006,Commercial,29729030
MD,Maryland,2006,Industrial,6057030
MD,Maryland,2006,Residential,26905386
MD,Maryland,2007,Commercial,30691159
MD,Maryland,2007,Industrial,5980358
MD,Maryland,2007,Residential,28194802
MD,Maryland,2008,Commercial,30002993
MD,Maryland,2008,Industrial,5649943
MD,Maryland,2008,Residential,27144255
MD,Maryland,2009,Commercial,29806001
MD,Maryland,2009,Industrial,5285833
MD,Maryland,2009,Residential,26944566
MD,Maryland,2010,Commercial,30771317
MD,Maryland,2010,Industrial,5083115
MD,Maryland,2010,Residential,28934074
MD,Maryland,2011,Commercial,30749605
MD,Maryland,2011,Industrial,5007386
MD,Maryland,2011,Residential,27295675
MD,Maryland,2012,Commercial,30107526
MD,Maryland,2012,Industrial,4499827
MD,Maryland,2012,Residential,26678158
MD,Maryland,2013,Commercial,29966199
MD,Maryland,2013,Industrial,3943942
MD,Maryland,2013,Residential,27448367
MD,Maryland,2014,Commercial,29804342
MD,Maryland,2014,Industrial,3847954
MD,Maryland,2014,Residential,27487633
MD,Maryland,2015,Commercial,29959115
MD,Maryland,2015,Industrial,3883315
MD,Maryland,2015,Residential,27403336
MD,Maryland,2016,Commercial,29675993
MD,Maryland,2016,Industrial,3821476
MD,Maryland,2016,Residential,27316871
MD,Maryland,2017,Commercial,28893046
MD,Maryland,2017,Industrial,3797822
MD,Maryland,2017,Residential,26084176
MD,Maryland,2018,Commercial,29547518
MD,Maryland,2018,Industrial,3870188
MD,Maryland,2018,Residential,28138474
MD,Maryland,2019,Commercial,28893335
MD,Maryland,2019,Industrial,3718412
MD,Maryland,2019,Residential,27533693
MD,Maryland,2020,Commercial,26451864
MD,Maryland,2020,Industrial,3381895
MD,Maryland,2020,Residential,27306375
MD,Maryland,2021,Commercial,27437050
MD,Maryland,2021,Industrial,3480392
MD,Maryland,2021,Residential,27964545
MD,Maryland,2022,Commercial,27623358
MD,Maryland,2022,Industrial,3601623
MD,Maryland,2022,Residential,28065379
MD,Maryland,2023,Commercial,27061701
MD,Maryland,2023,Industrial,3455597
MD,Maryland,2023,Residential,26107722
MD,Maryland,2024,Commercial,27773337
MD,Maryland,2024,Industrial,3502025
MD,Maryland,2024,Residential,27327356
ME,Maine,1990,Commercial,2672723
ME,Maine,1990,Industrial,4750044
ME,Maine,1990,Residential,3932266
ME,Maine,1991,Commercial,2685496
ME,Maine,1991,Industrial,4708841
ME,Maine,1991,Residential,3817137
ME,Maine,1992,Commercial,2729542
ME,Maine,1992,Industrial,4753028
ME,Maine,1992,Residential,3829582
ME,Maine,1993,Commercial,2868391
ME,Maine,1993,Industrial,5039630
ME,Maine,1993,Residential,3872293
ME,Maine,1994,Commercial,2811591
ME,Maine,1994,Industrial,4951832
ME,Maine,1994,Residential,3691828
ME,Maine,1995,Commercial,2835160
ME,Maine,1995,Industrial,4959345
ME,Maine,1995,Residential,3628879
ME,Maine,1996,Commercial,3211822
ME,Maine,1996,Industrial,4771700
ME,Maine,1996,Residential,3679190
ME,Maine,1997,Commercial,3279440
ME,Maine,1997,Industrial,4957063
ME,Maine,1997,Residential,3658971
ME,Maine,1998,Commercial,3324367
ME,Maine,1998,Industrial,4622053
ME,Maine,1998,Residential,3589078
ME,Maine,1999,Commercial,3491172
ME,Maine,1999,Industrial,4686582
ME,Maine,1999,Residential,3704413
ME,Maine,2000,Commercial,3712198
ME,Maine,2000,Industrial,4550515
ME,Maine,2000,Residential,3736802
ME,Maine,2001,Commercial,3779036
ME,Maine,2001,Industrial,4412593
ME,Maine,2001,Residential,3902940
ME,Maine,2002,Commercial,3789180
ME,Maine,2002,Industrial,3549827
ME,Maine,2002,Residential,4043100
ME,Maine,2003,Commercial,3959394
ME,Maine,2003,Industrial,3793491
ME,Maine,2003,Residential,4218952
ME,Maine,2004,Commercial,4325470
ME,Maine,2004,Industrial,3711089
ME,Maine,2004,Residential,4331109
ME,Maine,2005,Commercial,4157213
ME,Maine,2005,Industrial,3702212
ME,Maine,2005,Residential,4503454
ME,Maine,2006,Commercial,4133900
ME,Maine,2006,Industrial,3799819
ME,Maine,2006,Residential,4351049
ME,Maine,2007,Commercial,4195249
ME,Maine,2007,Industrial,3251802
ME,Maine,2007,Residential,4413151
ME,Maine,2008,Commercial,4147833
ME,Maine,2008,Industrial,3174531
ME,Maine,2008,Residential,4351309
ME,Maine,2009,Commercial,4071041
ME,Maine,2009,Industrial,2851924
ME,Maine,2009,Residential,4360002
ME,Maine,2010,Commercial,4100906
ME,Maine,2010,Industrial,3058827
ME,Maine,2010,Residential,4371835
ME,Maine,2011,Commercial,4018070
ME,Maine,2011,Industrial,3015739
ME,Maine,2011,Residential,4381536
ME,Maine,2012,Commercial,4053188
ME,Maine,2012,Industrial,3027135
ME,Maine,2012,Residential,4480736
ME,Maine,2013,Commercial,4015604
ME,Maine,2013,Industrial,3177140
ME,Maine,2013,Residential,4662303
ME,Maine,2014,Commercial,3984570
ME,Maine,2014,Industrial,3357486
ME,Maine,2014,Residential,4660605
ME,Maine,2015,Commercial,4017822
ME,Maine,2015,Industrial,3208045
ME,Maine,2015,Residential,4662301
ME,Maine,2016,Commercial,3986488
ME,Maine,2016,Industrial,2876638
ME,Maine,2016,Residential,4585825
ME,Maine,2017,Commercial,3916786
ME,Maine,2017,Industrial,2658353
ME,Maine,2017,Residential,4638535
ME,Maine,2018,Commercial,4447245
ME,Maine,2018,Industrial,3035573
ME,Maine,2018,Residential,4872001
ME,Maine,2019,Commercial,4148305
ME,Maine,2019,Industrial,2789926
ME,Maine,2019,Residential,4793809
ME,Maine,2020,Commercial,3815653
ME,Maine,2020,Industrial,2625824
ME,Maine,2020,Residential,4905263
ME,Maine,2021,Commercial,3948896
ME,Maine,2021,Industrial,2573512
ME,Maine,2021,Residential,5062266
ME,Maine,2022,Commercial,4129399
ME,Maine,2022,Industrial,2655435
ME,Maine,2022,Residential,5090874
ME,Maine,2023,Commercial,4017144
ME,Maine,2023,Industrial,2400208
ME,Maine,2023,Residential,4918678
ME,Maine,2024,Commercial,4117961
ME,Maine,2024,Industrial,2322138
ME,Maine,2024,Residential,4901492
MI,Michigan,1990,Commercial,20609561
MI,Michigan,1990,Industrial,35062022
MI,Michigan,1990,Residential,25318849
MI,Michigan,1991,Commercial,21454734
MI,Michigan,1991,Industrial,35006636
MI,Michigan,1991,Residential,26759510
MI,Michigan,1992,Commercial,21208468
MI,Michigan,1992,Industrial,35656772
MI,Michigan,1992,Residential,25670669
MI,Michigan,1993,Commercial,28930387
MI,Michigan,1993,Industrial,30571544
MI,Michigan,1993,Residential,26770174
MI,Michigan,1994,Commercial,30411630
MI,Michigan,1994,Industrial,32716794
MI,Michigan,1994,Residential,27174208
MI,Michigan,1995,Commercial,31305837
MI,Michigan,1995,Industrial,33920578
MI,Michigan,1995,Residential,28622895
MI,Michigan,1996,Commercial,32037663
MI,Michigan,1996,Industrial,34499412
MI,Michigan,1996,Residential,28901473
MI,Michigan,1997,Commercial,32410931
MI,Michigan,1997,Industrial,35429624
MI,Michigan,1997,Residential,28726279
MI,Michigan,1998,Commercial,33839513
MI,Michigan,1998,Industrial,35983417
MI,Michigan,1998,Residential,29807978
MI,Michigan,1999,Commercial,35095922
MI,Michigan,1999,Industrial,37275750
MI,Michigan,1999,Residential,30661187
MI,Michigan,2000,Commercial,35867003
MI,Michigan,2000,Industrial,37267697
MI,Michigan,2000,Residential,30707267
MI,Michigan,2001,Commercial,35025499
MI,Michigan,2001,Industrial,34174112
MI,Michigan,2001,Residential,32304798
MI,Michigan,2002,Commercial,35880320
MI,Michigan,2002,Industrial,33537474
MI,Michigan,2002,Residential,34336161
MI,Michigan,2003,Commercial,35391365
MI,Michigan,2003,Industrial,39812955
MI,Michigan,2003,Residential,33669474
MI,Michigan,2004,Commercial,38632100
MI,Michigan,2004,Industrial,34867337
MI,Michigan,2004,Residential,33103586
MI,Michigan,2005,Commercial,39599845
MI,Michigan,2005,Industrial,34744739
MI,Michigan,2005,Residential,36094954
MI,Michigan,2006,Commercial,39298995
MI,Michigan,2006,Industrial,34092935
MI,Michigan,2006,Residential,34622099
MI,Michigan,2007,Commercial,40046871
MI,Michigan,2007,Industrial,33878817
MI,Michigan,2007,Residential,35366081
MI,Michigan,2008,Commercial,38974426
MI,Michigan,2008,Industrial,32504511
MI,Michigan,2008,Residential,34297438
MI,Michigan,2009,Commercial,37870363
MI,Michigan,2009,Industrial,27391101
MI,Michigan,2009,Residential,32854122
MI,Michigan,2010,Commercial,38123171
MI,Michigan,2010,Industrial,30840513
MI,Michigan,2010,Residential,34680715
MI,Michigan,2011,Commercial,38612718
MI,Michigan,2011,Industrial,31624220
MI,Michigan,2011,Residential,34811337
MI,Michigan,2012,Commercial,38514266
MI,Michigan,2012,Industrial,31835905
MI,Michigan,2012,Residential,34461140
MI,Michigan,2013,Commercial,37697520
MI,Michigan,2013,Industrial,31321534
MI,Michigan,2013,Residential,34013168
MI,Michigan,2014,Commercial,37348927
MI,Michigan,2014,Industrial,32445935
MI,Michigan,2014,Residential,33514991
MI,Michigan,2015,Commercial,38440734
MI,Michigan,2015,Industrial,30677019
MI,Michigan,2015,Residential,33357876
MI,Michigan,2016,Commercial,38985906
MI,Michigan,2016,Industrial,30934422
MI,Michigan,2016,Residential,34543262
MI,Michigan,2017,Commercial,38325322
MI,Michigan,2017,Industrial,30590574
MI,Michigan,2017,Residential,32977374
MI,Michigan,2018,Commercial,38925268
MI,Michigan,2018,Industrial,30806023
MI,Michigan,2018,Residential,35131422
MI,Michigan,2019,Commercial,37860783
MI,Michigan,2019,Industrial,29886432
MI,Michigan,2019,Residential,33495725
MI,Michigan,2020,Commercial,35490797
MI,Michigan,2020,Industrial,25654081
MI,Michigan,2020,Residential,35862912
MI,Michigan,2021,Commercial,36860868
MI,Michigan,2021,Industrial,27081082
MI,Michigan,2021,Residential,35868100
MI,Michigan,2022,Commercial,37114401
MI,Michigan,2022,Industrial,28485570
MI,Michigan,2022,Residential,35034971
MI,Michigan,2023,Commercial,36534334
MI,Michigan,2023,Industrial,28515187
MI,Michigan,2023,Residential,32533717
MI,Michigan,2024,Commercial,37190845
MI,Michigan,2024,Industrial,28289760
MI,Michigan,2024,Residential,33504932
MN,Minnesota,1990,Commercial,8085873
MN,Minnesota,1990,Industrial,23496827
MN,Minnesota,1990,Residential,14857556
MN,Minnesota,1991,Commercial,8416648
MN,Minnesota,1991,Industrial,23937844
MN,Minnesota,1991,Residential,15655101
MN,Minnesota,1992,Commercial,8290949
MN,Minnesota,1992,Industrial,23556855
MN,Minnesota,1992,Residential,14847981
MN,Minnesota,1993,Commercial,8535124
MN,Minnesota,1993,Industrial,24384332
MN,Minnesota,1993,Residential,15596985
MN,Minnesota,1994,Commercial,8996867
MN,Minnesota,1994,Industrial,25450840
MN,Minnesota,1994,Residential,16006557
MN,Minnesota,1995,Commercial,9699907
MN,Minnesota,1995,Industrial,26577059
MN,Minnesota,1995,Residential,16974435
MN,Minnesota,1996,Commercial,10114971
MN,Minnesota,1996,Industrial,26934450
MN,Minnesota,1996,Residential,17157124
MN,Minnesota,1997,Commercial,10137365
MN,Minnesota,1997,Industrial,27713011
MN,Minnesota,1997,Residential,17073458
MN,Minnesota,1998,Commercial,10435903
MN,Minnesota,1998,Industrial,28213513
MN,Minnesota,1998,Residential,17378235
MN,Minnesota,1999,Commercial,10908630
MN,Minnesota,1999,Industrial,27764372
MN,Minnesota,1999,Residential,17997554
MN,Minnesota,2000,Commercial,11580320
MN,Minnesota,2000,Industrial,28842085
MN,Minnesota,2000,Residential,18629364
MN,Minnesota,2001,Commercial,19799222
MN,Minnesota,2001,Industrial,20767343
MN,Minnesota,2001,Residential,19399686
MN,Minnesota,2002,Commercial,19456717
MN,Minnesota,2002,Industrial,21514632
MN,Minnesota,2002,Residential,20450927
MN,Minnesota,2003,Commercial,20533286
MN,Minnesota,2003,Industrial,21916302
MN,Minnesota,2003,Residential,20637751
MN,Minnesota,2004,Commercial,20406705
MN,Minnesota,2004,Industrial,22415428
MN,Minnesota,2004,Residential,20507412
MN,Minnesota,2005,Commercial,21985392
MN,Minnesota,2005,Industrial,22265880
MN,Minnesota,2005,Residential,21743001
MN,Minnesota,2006,Commercial,22175217
MN,Minnesota,2006,Industrial,22664223
MN,Minnesota,2006,Residential,21909406
MN,Minnesota,2007,Commercial,22523012
MN,Minnesota,2007,Industrial,23041487
MN,Minnesota,2007,Residential,22645637
MN,Minnesota,2008,Commercial,22604482
MN,Minnesota,2008,Industrial,23810379
MN,Minnesota,2008,Residential,22357408
MN,Minnesota,2009,Commercial,22311487
MN,Minnesota,2009,Industrial,19637127
MN,Minnesota,2009,Residential,22033959
MN,Minnesota,2010,Commercial,22515351
MN,Minnesota,2010,Industrial,22797763
MN,Minnesota,2010,Residential,22464797
MN,Minnesota,2011,Commercial,22371109
MN,Minnesota,2011,Industrial,23618724
MN,Minnesota,2011,Residential,22523727
MN,Minnesota,2012,Commercial,22495804
MN,Minnesota,2012,Industrial,23415791
MN,Minnesota,2012,Residential,22059631
MN,Minnesota,2013,Commercial,23041186
MN,Minnesota,2013,Industrial,22734273
MN,Minnesota,2013,Residential,22849542
MN,Minnesota,2014,Commercial,22827840
MN,Minnesota,2014,Industrial,23076348
MN,Minnesota,2014,Residential,22791466
MN,Minnesota,2015,Commercial,23388015
MN,Minnesota,2015,Industrial,21453040
MN,Minnesota,2015,Residential,21713970
MN,Minnesota,2016,Commercial,23501739
MN,Minnesota,2016,Industrial,21216798
MN,Minnesota,2016,Residential,21803791
MN,Minnesota,2017,Commercial,23273897
MN,Minnesota,2017,Industrial,22280917
MN,Minnesota,2017,Residential,21573800
MN,Minnesota,2018,Commercial,23398557
MN,Minnesota,2018,Industrial,22446853
MN,Minnesota,2018,Residential,22837140
MN,Minnesota,2019,Commercial,22904299
MN,Minnesota,2019,Industrial,21748034
MN,Minnesota,2019,Residential,22288152
MN,Minnesota,2020,Commercial,21526677
MN,Minnesota,2020,Industrial,19571847
MN,Minnesota,2020,Residential,22935672
MN,Minnesota,2021,Commercial,22093189
MN,Minnesota,2021,Industrial,21227196
MN,Minnesota,2021,Residential,23246055
MN,Minnesota,2022,Commercial,22548588
MN,Minnesota,2022,Industrial,20648588
MN,Minnesota,2022,Residential,23418313
MN,Minnesota,2023,Commercial,22613856
MN,Minnesota,2023,Industrial,20560640
MN,Minnesota,2023,Residential,23023275
MN,Minnesota,2024,Commercial,22468437
MN,Minnesota,2024,Industrial,20015581
MN,Minnesota,2024,Residential,22062758
MO,Missouri,1990,Commercial,18468962
MO,Missouri,1990,Industrial,12937381
MO,Missouri,1990,Residential,21652354
MO,Missouri,1991,Commercial,19111774
MO,Missouri,1991,Industrial,13113852
MO,Missouri,1991,Residential,23386303
MO,Missouri,1992,Commercial,18792385
MO,Missouri,1992,Industrial,13440251
MO,Missouri,1992,Residential,21293574
MO,Missouri,1993,Commercial,19914076
MO,Missouri,1993,Industrial,13617994
MO,Missouri,1993,Residential,24182047
MO,Missouri,1994,Commercial,20613575
MO,Missouri,1994,Industrial,14106043
MO,Missouri,1994,Residential,24056901
MO,Missouri,1995,Commercial,21606492
MO,Missouri,1995,Industrial,14320602
MO,Missouri,1995,Residential,25408756
